id,dateOfQuestion,checkInTime,checkOutTime,name,duration,status,user_id,dayOfQuestion
1420,2023-01-12,2023-01-12 10:07:00+05:45,2023-01-12 18:12:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Thursday
1421,2023-01-13,2023-01-13 10:17:00+05:45,2023-01-13 18:30:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Friday
1422,2023-01-15,2023-01-15 10:10:00+05:45,2023-01-15 18:10:00+05:45,Susmita Kunwar,8.0,Present,4,Sunday
1423,2023-01-16,2023-01-16 10:16:00+05:45,2023-01-16 18:01:00+05:45,Susmita Kunwar,7.75,Present,4,Monday
1424,2023-01-17,2023-01-17 10:10:00+05:45,2023-01-17 18:26:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Tuesday
1425,2023-01-18,2023-01-18 10:30:00+05:45,2023-01-18 18:00:00+05:45,Susmita Kunwar,7.5,Late,4,Wednesday
1426,2023-01-19,2023-01-19 10:21:00+05:45,2023-01-19 18:20:00+05:45,Susmita Kunwar,7.983333333333333,Present,4,Thursday
1427,2023-01-20,2023-01-20 10:12:00+05:45,2023-01-20 18:02:00+05:45,Susmita Kunwar,7.833333333333333,Present,4,Friday
1428,2023-01-22,2023-01-22 10:12:00+05:45,2023-01-22 18:28:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Sunday
1429,2023-01-23,2023-01-23 10:24:00+05:45,2023-01-23 18:07:00+05:45,Susmita Kunwar,7.716666666666667,Present,4,Monday
1430,2023-01-24,2023-01-24 10:07:00+05:45,2023-01-24 18:30:00+05:45,Susmita Kunwar,8.383333333333333,Present,4,Tuesday
1431,2023-01-25,2023-01-25 10:19:00+05:45,2023-01-25 18:15:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Wednesday
1432,2023-01-26,2023-01-26 10:06:00+05:45,2023-01-26 18:06:00+05:45,Susmita Kunwar,8.0,Present,4,Thursday
1433,2023-01-27,2023-01-27 10:26:00+05:45,2023-01-27 18:04:00+05:45,Susmita Kunwar,7.633333333333334,Late,4,Friday
1434,2023-01-29,2023-01-29 10:09:00+05:45,2023-01-29 18:17:00+05:45,Susmita Kunwar,8.133333333333333,Present,4,Sunday
1435,2023-01-30,2023-01-30 10:21:00+05:45,2023-01-30 18:28:00+05:45,Susmita Kunwar,8.116666666666667,Present,4,Monday
1436,2023-01-31,2023-01-31 10:11:00+05:45,2023-01-31 18:15:00+05:45,Susmita Kunwar,8.066666666666666,Present,4,Tuesday
1437,2023-02-01,2023-02-01 10:14:00+05:45,2023-02-01 18:27:00+05:45,Sumit Deshar,8.216666666666667,Present,3,Wednesday
1438,2023-02-02,2023-02-02 10:22:00+05:45,2023-02-02 18:24:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Thursday
1439,2023-02-03,2023-02-03 10:09:00+05:45,2023-02-03 18:03:00+05:45,Sumit Deshar,7.9,Present,3,Friday
1440,2023-02-05,2023-02-05 10:00:00+05:45,2023-02-05 18:15:00+05:45,Sumit Deshar,8.25,Present,3,Sunday
1441,2023-02-06,2023-02-06 00:00:00+05:45,2023-02-06 00:00:00+05:45,Sumit Deshar,7.566666666666666,Absent,3,Monday
1442,2023-02-07,2023-02-07 10:27:00+05:45,2023-02-07 18:14:00+05:45,Sumit Deshar,7.783333333333333,Late,3,Tuesday
1443,2023-02-08,2023-02-08 10:16:00+05:45,2023-02-08 18:06:00+05:45,Sumit Deshar,7.833333333333333,Present,3,Wednesday
1444,2023-02-09,2023-02-09 10:15:00+05:45,2023-02-09 18:30:00+05:45,Sumit Deshar,8.25,Present,3,Thursday
1445,2023-02-10,2023-02-10 10:08:00+05:45,2023-02-10 18:21:00+05:45,Sumit Deshar,8.216666666666667,Present,3,Friday
1446,2023-02-12,2023-02-12 10:20:00+05:45,2023-02-12 18:28:00+05:45,Sumit Deshar,8.133333333333333,Present,3,Sunday
1447,2023-02-13,2023-02-13 10:20:00+05:45,2023-02-13 18:22:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Monday
1448,2023-02-14,2023-02-14 10:00:00+05:45,2023-02-14 18:24:00+05:45,Sumit Deshar,8.4,Present,3,Tuesday
1449,2023-02-15,2023-02-15 10:23:00+05:45,2023-02-15 18:11:00+05:45,Sumit Deshar,7.8,Present,3,Wednesday
1450,2023-02-16,2023-02-16 10:04:00+05:45,2023-02-16 18:11:00+05:45,Sumit Deshar,8.116666666666667,Present,3,Thursday
1451,2023-02-17,2023-02-17 10:14:00+05:45,2023-02-17 18:25:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Friday
1452,2023-02-19,2023-02-19 10:07:00+05:45,2023-02-19 18:02:00+05:45,Sumit Deshar,7.916666666666667,Present,3,Sunday
1453,2023-02-20,2023-02-20 10:23:00+05:45,2023-02-20 18:30:00+05:45,Sumit Deshar,8.116666666666667,Present,3,Monday
1454,2023-02-21,2023-02-21 10:11:00+05:45,2023-02-21 18:13:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Tuesday
1455,2023-02-22,2023-02-22 10:29:00+05:45,2023-02-22 18:15:00+05:45,Sumit Deshar,7.766666666666667,Late,3,Wednesday
1456,2023-02-23,2023-02-23 10:29:00+05:45,2023-02-23 18:01:00+05:45,Sumit Deshar,7.533333333333333,Late,3,Thursday
1457,2023-02-24,2023-02-24 10:21:00+05:45,2023-02-24 18:13:00+05:45,Sumit Deshar,7.866666666666666,Present,3,Friday
1458,2023-02-26,2023-02-26 10:30:00+05:45,2023-02-26 18:21:00+05:45,Sumit Deshar,7.85,Late,3,Sunday
1459,2023-02-27,2023-02-27 10:30:00+05:45,2023-02-27 18:26:00+05:45,Sumit Deshar,7.933333333333334,Late,3,Monday
1460,2023-02-28,2023-02-28 10:16:00+05:45,2023-02-28 18:00:00+05:45,Sumit Deshar,7.733333333333333,Present,3,Tuesday
1461,2023-02-01,2023-02-01 10:27:00+05:45,2023-02-01 18:23:00+05:45,Susmita Kunwar,7.933333333333334,Late,4,Wednesday
1462,2023-02-02,2023-02-02 10:20:00+05:45,2023-02-02 18:25:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Thursday
1463,2023-02-03,2023-02-03 10:09:00+05:45,2023-02-03 18:20:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Friday
1464,2023-02-05,2023-02-05 10:11:00+05:45,2023-02-05 18:27:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Sunday
1465,2023-02-06,2023-02-06 10:26:00+05:45,2023-02-06 18:02:00+05:45,Susmita Kunwar,7.6,Late,4,Monday
1466,2023-02-07,2023-02-07 10:07:00+05:45,2023-02-07 18:24:00+05:45,Susmita Kunwar,8.283333333333333,Present,4,Tuesday
1467,2023-02-08,2023-02-08 10:08:00+05:45,2023-02-08 18:05:00+05:45,Susmita Kunwar,7.95,Present,4,Wednesday
1468,2023-02-09,2023-02-09 10:18:00+05:45,2023-02-09 18:29:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Thursday
1469,2023-02-10,2023-02-10 10:24:00+05:45,2023-02-10 18:29:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Friday
1470,2023-02-12,2023-02-12 10:20:00+05:45,2023-02-12 18:07:00+05:45,Susmita Kunwar,7.783333333333333,Present,4,Sunday
1471,2023-02-13,2023-02-13 10:18:00+05:45,2023-02-13 18:29:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Monday
1472,2023-02-14,2023-02-14 10:14:00+05:45,2023-02-14 18:14:00+05:45,Susmita Kunwar,8.0,Present,4,Tuesday
1473,2023-02-15,2023-02-15 10:00:00+05:45,2023-02-15 18:13:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Wednesday
1474,2023-02-16,2023-02-16 10:01:00+05:45,2023-02-16 18:02:00+05:45,Susmita Kunwar,8.016666666666667,Present,4,Thursday
1475,2023-02-17,2023-02-17 10:24:00+05:45,2023-02-17 18:14:00+05:45,Susmita Kunwar,7.833333333333333,Present,4,Friday
1476,2023-02-19,2023-02-19 10:06:00+05:45,2023-02-19 18:02:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Sunday
1477,2023-02-20,2023-02-20 10:05:00+05:45,2023-02-20 18:20:00+05:45,Susmita Kunwar,8.25,Present,4,Monday
1478,2023-02-21,2023-02-21 10:11:00+05:45,2023-02-21 18:03:00+05:45,Susmita Kunwar,7.866666666666666,Present,4,Tuesday
1479,2023-02-22,2023-02-22 10:14:00+05:45,2023-02-22 18:27:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Wednesday
1480,2023-02-23,2023-02-23 10:16:00+05:45,2023-02-23 18:11:00+05:45,Susmita Kunwar,7.916666666666667,Present,4,Thursday
1481,2023-02-24,2023-02-24 10:18:00+05:45,2023-02-24 18:25:00+05:45,Susmita Kunwar,8.116666666666667,Present,4,Friday
1482,2023-02-26,2023-02-26 10:08:00+05:45,2023-02-26 18:25:00+05:45,Susmita Kunwar,8.283333333333333,Present,4,Sunday
1483,2023-02-27,2023-02-27 10:24:00+05:45,2023-02-27 18:00:00+05:45,Susmita Kunwar,7.6,Present,4,Monday
1484,2023-02-28,2023-02-28 10:19:00+05:45,2023-02-28 18:05:00+05:45,Susmita Kunwar,7.766666666666667,Present,4,Tuesday
1485,2023-03-04,2023-03-04 00:00:00+05:45,2023-03-04 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1486,2023-03-11,2023-03-11 00:00:00+05:45,2023-03-11 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1487,2023-03-18,2023-03-18 00:00:00+05:45,2023-03-18 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1488,2023-03-25,2023-03-25 00:00:00+05:45,2023-03-25 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1489,2023-04-09,2023-04-09 00:00:00+05:45,2023-04-09 00:00:00+05:45,Sumit Deshar,,Absent,3,Sunday
1490,2023-04-14,2023-04-14 00:00:00+05:45,2023-04-14 00:00:00+05:45,Sumit Deshar,,Absent,3,Friday
1491,2023-04-02,2023-04-02 10:29:00+05:45,2023-04-02 18:30:00+05:45,Susmita Kunwar,8.016666666666667,Late,4,Sunday
1492,2023-04-03,2023-04-03 10:30:00+05:45,2023-04-03 18:18:00+05:45,Susmita Kunwar,7.8,Late,4,Monday
1493,2023-04-04,2023-04-04 10:02:00+05:45,2023-04-04 18:11:00+05:45,Susmita Kunwar,8.15,Present,4,Tuesday
1494,2023-04-05,2023-04-05 10:06:00+05:45,2023-04-05 18:04:00+05:45,Susmita Kunwar,7.966666666666667,Present,4,Wednesday
1495,2023-04-06,2023-04-06 10:14:00+05:45,2023-04-06 18:10:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Thursday
1496,2023-04-07,2023-04-07 10:06:00+05:45,2023-04-07 18:11:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Friday
1497,2023-04-09,2023-04-09 10:04:00+05:45,2023-04-09 18:28:00+05:45,Susmita Kunwar,8.4,Present,4,Sunday
1498,2023-04-10,2023-04-10 10:02:00+05:45,2023-04-10 18:30:00+05:45,Susmita Kunwar,8.466666666666667,Present,4,Monday
1499,2023-04-11,2023-04-11 10:03:00+05:45,2023-04-11 18:27:00+05:45,Susmita Kunwar,8.4,Present,4,Tuesday
1500,2023-04-12,2023-04-12 10:10:00+05:45,2023-04-12 18:25:00+05:45,Susmita Kunwar,8.25,Present,4,Wednesday
1501,2023-04-13,2023-04-13 10:26:00+05:45,2023-04-13 18:28:00+05:45,Susmita Kunwar,8.033333333333333,Late,4,Thursday
1502,2023-04-14,2023-04-14 10:00:00+05:45,2023-04-14 18:01:00+05:45,Susmita Kunwar,8.016666666666667,Present,4,Friday
1503,2023-04-16,2023-04-16 10:15:00+05:45,2023-04-16 18:01:00+05:45,Susmita Kunwar,7.766666666666667,Present,4,Sunday
1504,2023-04-17,2023-04-17 10:22:00+05:45,2023-04-17 18:25:00+05:45,Susmita Kunwar,8.05,Present,4,Monday
1505,2023-04-18,2023-04-18 10:06:00+05:45,2023-04-18 18:06:00+05:45,Susmita Kunwar,8.0,Present,4,Tuesday
1506,2023-04-19,2023-04-19 10:28:00+05:45,2023-04-19 18:21:00+05:45,Susmita Kunwar,7.883333333333334,Late,4,Wednesday
1507,2023-04-20,2023-04-20 10:04:00+05:45,2023-04-20 18:04:00+05:45,Susmita Kunwar,8.0,Present,4,Thursday
1508,2023-04-21,2023-04-21 10:05:00+05:45,2023-04-21 18:22:00+05:45,Susmita Kunwar,8.283333333333333,Present,4,Friday
1509,2023-04-23,2023-04-23 10:24:00+05:45,2023-04-23 18:16:00+05:45,Susmita Kunwar,7.866666666666666,Present,4,Sunday
1510,2023-04-24,2023-04-24 10:03:00+05:45,2023-04-24 18:11:00+05:45,Susmita Kunwar,8.133333333333333,Present,4,Monday
1511,2023-04-25,2023-04-25 10:10:00+05:45,2023-04-25 18:02:00+05:45,Susmita Kunwar,7.866666666666666,Present,4,Tuesday
1512,2023-04-26,2023-04-26 10:17:00+05:45,2023-04-26 18:25:00+05:45,Susmita Kunwar,8.133333333333333,Present,4,Wednesday
1513,2023-04-27,2023-04-27 10:05:00+05:45,2023-04-27 18:21:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Thursday
1514,2023-04-28,2023-04-28 10:01:00+05:45,2023-04-28 18:22:00+05:45,Susmita Kunwar,8.35,Present,4,Friday
1515,2023-04-30,2023-04-30 10:19:00+05:45,2023-04-30 18:03:00+05:45,Susmita Kunwar,7.733333333333333,Present,4,Sunday
1516,2023-04-02,2023-04-02 10:10:00+05:45,2023-04-02 18:21:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Sunday
1517,2023-04-03,2023-04-03 10:27:00+05:45,2023-04-03 18:02:00+05:45,Sumit Deshar,7.583333333333333,Late,3,Monday
1518,2023-04-04,2023-04-04 10:13:00+05:45,2023-04-04 18:01:00+05:45,Sumit Deshar,7.8,Present,3,Tuesday
1519,2023-04-05,2023-04-05 10:18:00+05:45,2023-04-05 18:24:00+05:45,Sumit Deshar,8.1,Present,3,Wednesday
1520,2023-04-06,2023-04-06 10:29:00+05:45,2023-04-06 18:00:00+05:45,Sumit Deshar,7.516666666666667,Late,3,Thursday
1521,2023-04-07,2023-04-07 10:24:00+05:45,2023-04-07 18:01:00+05:45,Sumit Deshar,7.616666666666666,Present,3,Friday
1522,2023-04-10,2023-04-10 10:15:00+05:45,2023-04-10 18:26:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Monday
1523,2023-04-11,2023-04-11 10:20:00+05:45,2023-04-11 18:19:00+05:45,Sumit Deshar,7.983333333333333,Present,3,Tuesday
1524,2023-04-12,2023-04-12 10:06:00+05:45,2023-04-12 18:02:00+05:45,Sumit Deshar,7.933333333333334,Present,3,Wednesday
1525,2023-04-13,2023-04-13 10:19:00+05:45,2023-04-13 18:11:00+05:45,Sumit Deshar,7.866666666666666,Present,3,Thursday
1526,2023-04-16,2023-04-16 10:09:00+05:45,2023-04-16 18:09:00+05:45,Sumit Deshar,8.0,Present,3,Sunday
1527,2023-04-17,2023-04-17 10:29:00+05:45,2023-04-17 18:02:00+05:45,Sumit Deshar,7.55,Late,3,Monday
1528,2023-04-18,2023-04-18 10:10:00+05:45,2023-04-18 18:10:00+05:45,Sumit Deshar,8.0,Present,3,Tuesday
1529,2023-04-19,2023-04-19 10:22:00+05:45,2023-04-19 18:28:00+05:45,Sumit Deshar,8.1,Present,3,Wednesday
1530,2023-04-20,2023-04-20 10:00:00+05:45,2023-04-20 18:24:00+05:45,Sumit Deshar,8.4,Present,3,Thursday
1531,2023-04-21,2023-04-21 10:16:00+05:45,2023-04-21 18:12:00+05:45,Sumit Deshar,7.933333333333334,Present,3,Friday
1532,2023-04-23,2023-04-23 10:27:00+05:45,2023-04-23 18:17:00+05:45,Sumit Deshar,7.833333333333333,Late,3,Sunday
1533,2023-04-24,2023-04-24 10:26:00+05:45,2023-04-24 18:15:00+05:45,Sumit Deshar,7.816666666666666,Late,3,Monday
1534,2023-04-25,2023-04-25 10:12:00+05:45,2023-04-25 18:02:00+05:45,Sumit Deshar,7.833333333333333,Present,3,Tuesday
1535,2023-04-26,2023-04-26 10:09:00+05:45,2023-04-26 18:08:00+05:45,Sumit Deshar,7.983333333333333,Present,3,Wednesday
1536,2023-04-27,2023-04-27 10:14:00+05:45,2023-04-27 18:28:00+05:45,Sumit Deshar,8.233333333333333,Present,3,Thursday
1537,2023-04-28,2023-04-28 10:22:00+05:45,2023-04-28 18:10:00+05:45,Sumit Deshar,7.8,Present,3,Friday
1538,2023-04-30,2023-04-30 10:30:00+05:45,2023-04-30 18:24:00+05:45,Sumit Deshar,7.9,Late,3,Sunday
1539,2023-04-01,2023-04-01 00:00:00+05:45,2023-04-01 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1540,2023-04-01,2023-04-01 00:00:00+05:45,2023-04-01 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1541,2023-04-08,2023-04-08 00:00:00+05:45,2023-04-08 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1542,2023-04-08,2023-04-08 00:00:00+05:45,2023-04-08 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1543,2023-04-15,2023-04-15 00:00:00+05:45,2023-04-15 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1544,2023-04-15,2023-04-15 00:00:00+05:45,2023-04-15 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1545,2023-04-22,2023-04-22 00:00:00+05:45,2023-04-22 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1546,2023-04-22,2023-04-22 00:00:00+05:45,2023-04-22 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1547,2023-04-29,2023-04-29 00:00:00+05:45,2023-04-29 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1548,2023-04-29,2023-04-29 00:00:00+05:45,2023-04-29 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1549,2023-03-04,2023-03-04 00:00:00+05:45,2023-03-04 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1550,2023-03-04,2023-03-04 00:00:00+05:45,2023-03-04 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1551,2023-03-11,2023-03-11 00:00:00+05:45,2023-03-11 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1552,2023-03-11,2023-03-11 00:00:00+05:45,2023-03-11 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1553,2023-03-18,2023-03-18 00:00:00+05:45,2023-03-18 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1554,2023-03-18,2023-03-18 00:00:00+05:45,2023-03-18 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1555,2023-03-25,2023-03-25 00:00:00+05:45,2023-03-25 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1556,2023-03-25,2023-03-25 00:00:00+05:45,2023-03-25 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1557,2023-02-04,2023-02-04 00:00:00+05:45,2023-02-04 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1558,2023-02-04,2023-02-04 00:00:00+05:45,2023-02-04 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1559,2023-02-11,2023-02-11 00:00:00+05:45,2023-02-11 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1560,2023-02-11,2023-02-11 00:00:00+05:45,2023-02-11 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1561,2023-02-18,2023-02-18 00:00:00+05:45,2023-02-18 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1562,2023-02-18,2023-02-18 00:00:00+05:45,2023-02-18 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1563,2023-02-25,2023-02-25 00:00:00+05:45,2023-02-25 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1564,2023-02-25,2023-02-25 00:00:00+05:45,2023-02-25 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1565,2023-01-07,2023-01-07 00:00:00+05:45,2023-01-07 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1566,2023-01-07,2023-01-07 00:00:00+05:45,2023-01-07 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1567,2023-01-14,2023-01-14 00:00:00+05:45,2023-01-14 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1568,2023-01-14,2023-01-14 00:00:00+05:45,2023-01-14 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1569,2023-01-21,2023-01-21 00:00:00+05:45,2023-01-21 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1570,2023-01-21,2023-01-21 00:00:00+05:45,2023-01-21 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1571,2023-01-28,2023-01-28 00:00:00+05:45,2023-01-28 00:00:00+05:45,Sujal Maharjan,,Holiday,5,Saturday
1572,2023-01-28,2023-01-28 00:00:00+05:45,2023-01-28 00:00:00+05:45,Gaurav Sharma,,Holiday,6,Saturday
1573,2023-04-14,2023-04-14 00:00:00+05:45,2023-04-14 00:00:00+05:45,Sujal Maharjan,,Absent,5,Friday
1574,2023-04-27,2023-04-27 00:00:00+05:45,2023-04-27 00:00:00+05:45,Sujal Maharjan,,Absent,5,Thursday
1575,2023-04-04,2023-04-04 00:00:00+05:45,2023-04-04 00:00:00+05:45,Gaurav Sharma,,Absent,6,Tuesday
1576,2023-04-11,2023-04-11 00:00:00+05:45,2023-04-11 00:00:00+05:45,Gaurav Sharma,,Absent,6,Tuesday
1577,2023-04-30,2023-04-30 00:00:00+05:45,2023-04-30 00:00:00+05:45,Gaurav Sharma,,Absent,6,Sunday
1578,2023-04-23,2023-04-23 00:00:00+05:45,2023-04-23 00:00:00+05:45,Sujal Maharjan,,Absent,5,Sunday
1579,2023-04-24,2023-04-24 00:00:00+05:45,2023-04-24 00:00:00+05:45,Sujal Maharjan,,Absent,5,Monday
1580,2023-03-02,2023-03-02 00:00:00+05:45,2023-03-02 00:00:00+05:45,Sujal Maharjan,,Absent,5,Thursday
1581,2023-03-19,2023-03-19 00:00:00+05:45,2023-03-19 00:00:00+05:45,Sujal Maharjan,,Absent,5,Sunday
1582,2023-03-13,2023-03-13 00:00:00+05:45,2023-03-13 00:00:00+05:45,Sujal Maharjan,,Absent,5,Monday
1583,2023-03-14,2023-03-14 00:00:00+05:45,2023-03-14 00:00:00+05:45,Sujal Maharjan,,Absent,5,Tuesday
1584,2023-03-13,2023-03-13 00:00:00+05:45,2023-03-13 00:00:00+05:45,Gaurav Sharma,,Absent,6,Monday
1585,2023-03-17,2023-03-17 00:00:00+05:45,2023-03-17 00:00:00+05:45,Gaurav Sharma,,Absent,6,Friday
1586,2023-02-22,2023-02-22 00:00:00+05:45,2023-02-22 00:00:00+05:45,Sujal Maharjan,,Absent,5,Wednesday
1587,2023-02-20,2023-02-20 00:00:00+05:45,2023-02-20 00:00:00+05:45,Gaurav Sharma,,Absent,6,Monday
1588,2023-02-28,2023-02-28 00:00:00+05:45,2023-02-28 00:00:00+05:45,Gaurav Sharma,,Absent,6,Tuesday
1589,2023-02-05,2023-02-05 00:00:00+05:45,2023-02-05 00:00:00+05:45,Gaurav Sharma,,Absent,6,Sunday
1590,2023-02-21,2023-02-21 00:00:00+05:45,2023-02-21 00:00:00+05:45,Gaurav Sharma,,Absent,6,Tuesday
1591,2023-01-02,2023-01-02 00:00:00+05:45,2023-01-02 00:00:00+05:45,Sujal Maharjan,,Absent,5,Monday
1592,2023-01-06,2023-01-06 00:00:00+05:45,2023-01-06 00:00:00+05:45,Gaurav Sharma,,Absent,6,Friday
1593,2023-01-20,2023-01-20 00:00:00+05:45,2023-01-20 00:00:00+05:45,Gaurav Sharma,,Absent,6,Friday
1594,2023-01-23,2023-01-23 00:00:00+05:45,2023-01-23 00:00:00+05:45,Gaurav Sharma,,Absent,6,Monday
1595,2023-01-01,2023-01-01 10:22:00+05:45,2023-01-01 18:12:00+05:45,Sujal Maharjan,7.833333333333333,Late,5,Sunday
1596,2023-01-03,2023-01-03 10:09:00+05:45,2023-01-03 18:15:00+05:45,Sujal Maharjan,8.1,Present,5,Tuesday
1597,2023-01-04,2023-01-04 10:26:00+05:45,2023-01-04 18:19:00+05:45,Sujal Maharjan,7.883333333333334,Late,5,Wednesday
1598,2023-01-05,2023-01-05 10:02:00+05:45,2023-01-05 18:19:00+05:45,Sujal Maharjan,8.283333333333333,Present,5,Thursday
1599,2023-01-06,2023-01-06 10:28:00+05:45,2023-01-06 18:09:00+05:45,Sujal Maharjan,7.683333333333334,Late,5,Friday
1600,2023-01-08,2023-01-08 10:29:00+05:45,2023-01-08 18:10:00+05:45,Sujal Maharjan,7.683333333333334,Late,5,Sunday
1601,2023-01-09,2023-01-09 10:30:00+05:45,2023-01-09 18:30:00+05:45,Sujal Maharjan,8.0,Late,5,Monday
1602,2023-01-10,2023-01-10 10:27:00+05:45,2023-01-10 18:15:00+05:45,Sujal Maharjan,7.8,Late,5,Tuesday
1603,2023-01-11,2023-01-11 10:28:00+05:45,2023-01-11 18:07:00+05:45,Sujal Maharjan,7.65,Late,5,Wednesday
1604,2023-01-12,2023-01-12 10:03:00+05:45,2023-01-12 18:02:00+05:45,Sujal Maharjan,7.983333333333333,Present,5,Thursday
1605,2023-01-13,2023-01-13 10:14:00+05:45,2023-01-13 18:19:00+05:45,Sujal Maharjan,8.083333333333334,Present,5,Friday
1606,2023-01-15,2023-01-15 10:14:00+05:45,2023-01-15 18:23:00+05:45,Sujal Maharjan,8.15,Present,5,Sunday
1607,2023-01-16,2023-01-16 10:21:00+05:45,2023-01-16 18:18:00+05:45,Sujal Maharjan,7.95,Late,5,Monday
1608,2023-01-17,2023-01-17 10:25:00+05:45,2023-01-17 18:17:00+05:45,Sujal Maharjan,7.866666666666666,Late,5,Tuesday
1609,2023-01-18,2023-01-18 10:11:00+05:45,2023-01-18 18:22:00+05:45,Sujal Maharjan,8.183333333333334,Present,5,Wednesday
1610,2023-01-19,2023-01-19 10:20:00+05:45,2023-01-19 18:30:00+05:45,Sujal Maharjan,8.166666666666666,Late,5,Thursday
1611,2023-01-20,2023-01-20 10:17:00+05:45,2023-01-20 18:15:00+05:45,Sujal Maharjan,7.966666666666667,Late,5,Friday
1612,2023-01-22,2023-01-22 10:22:00+05:45,2023-01-22 18:24:00+05:45,Sujal Maharjan,8.033333333333333,Late,5,Sunday
1613,2023-01-23,2023-01-23 10:10:00+05:45,2023-01-23 18:17:00+05:45,Sujal Maharjan,8.116666666666667,Present,5,Monday
1614,2023-01-24,2023-01-24 10:20:00+05:45,2023-01-24 18:00:00+05:45,Sujal Maharjan,7.666666666666667,Late,5,Tuesday
1615,2023-01-25,2023-01-25 10:10:00+05:45,2023-01-25 18:07:00+05:45,Sujal Maharjan,7.95,Present,5,Wednesday
1616,2023-01-26,2023-01-26 10:25:00+05:45,2023-01-26 18:04:00+05:45,Sujal Maharjan,7.65,Late,5,Thursday
1617,2023-01-27,2023-01-27 10:10:00+05:45,2023-01-27 18:00:00+05:45,Sujal Maharjan,7.833333333333333,Present,5,Friday
1618,2023-01-29,2023-01-29 10:05:00+05:45,2023-01-29 18:08:00+05:45,Sujal Maharjan,8.05,Present,5,Sunday
1619,2023-01-30,2023-01-30 10:18:00+05:45,2023-01-30 18:08:00+05:45,Sujal Maharjan,7.833333333333333,Late,5,Monday
1620,2023-01-31,2023-01-31 10:04:00+05:45,2023-01-31 18:22:00+05:45,Sujal Maharjan,8.3,Present,5,Tuesday
